trans_date_trans_time,cc_num,merchant,category,amt,city,state,zip,trans_num,merch_zipcode,transaction_category
2020-12-06 16:25:38,3531129874770000,fraud_Erdman-Schaden,personal_care,8.45,Brandon,VT,5733,1877e8ec85e2748012b23308e1481f8a,5875.0,debit
2020-08-09 16:16:07,2288813824604479,"fraud_Parker, Nolan and Trantow",entertainment,49.54,New York City,NY,10039,ce4d1098b5529d05e135e45af111a624,8738.0,mobile transaction
2020-07-06 04:45:04,3564182536169293,fraud_Block-Parisian,misc_net,7.98,Norwich,OH,43767,d7e8003419c515ae3cfeb15be6df3cb5,43011.0,credit
2020-06-30 08:19:28,4195740185974,fraud_Dare-Marvin,entertainment,7.34,Portland,OR,97210,8747af90501c701faa183aab95e28f83,97011.0,credit
2020-06-26 02:58:45,30404291151692,fraud_Corwin-Gorczany,misc_net,1.38,North Tonawanda,NY,14120,19732245abad08c75f8168d9cf37f4a3,14220.0,bank transaction
2020-12-29 21:29:17,675990301623,fraud_Berge-Ullrich,home,21.26,Ogdensburg,NJ,7439,61b77ae6195463162ca29de03e0a4eec,18955.0,credit
2020-07-20 07:54:18,5388659976630693,fraud_Doyle Ltd,grocery_pos,125.82,Seneca,WI,54654,67a7ff3687ff638ab09858a362dba02c,55971.0,credit
2020-11-29 14:23:47,180046765320457,"fraud_Kihn, Brakus and Goyette",personal_care,9.65,Canton,OH,44702,325e4323057008ca01816ee6463f2b32,44060.0,debit
2020-12-21 23:14:22,3533012926413100,fraud_Goyette Inc,shopping_net,2.85,Barneveld,NY,13304,2958ff5aa92f44499410cf6e096acbd6,13493.0,mobile transaction
2020-08-18 17:54:41,4427805710168,fraud_Padberg-Rogahn,entertainment,12.53,Ruidoso,NM,88355,014e9047e852284b6134f64aa0e86c6e,,credit
2020-12-29 14:40:23,4260128500325,"fraud_Turcotte, McKenzie and Koss",entertainment,172.39,Deane,KY,41812,d9a2b54e9b53647790579f34033b1488,25524.0,debit
2020-10-03 09:18:41,2475085306462014,fraud_Reynolds-Schinner,misc_pos,36.74,Lamberton,MN,56152,5d022f60826a536a4ada9494a8d3ce40,56255.0,debit
2020-12-26 09:16:52,347073228412010,fraud_Runolfsson and Sons,grocery_net,45.9,Alva,WY,82711,8e9b9f04ef6c971353357ce1e4aab658,57762.0,debit
2020-07-04 16:55:18,180094419304907,fraud_Nader-Maggio,personal_care,50.48,Sun City,CA,92585,d5c507446cb814e43d4a1f4e127a135e,92301.0,debit
2020-11-18 16:40:48,30404291151692,fraud_Cruickshank-Mills,entertainment,90.41,North Tonawanda,NY,14120,0f6d67fd2128a59fbf3442ed4d6dcf66,14136.0,credit
2020-08-13 16:24:14,4635330563105903,"fraud_Nienow, Barrows and Romaguera",personal_care,19.42,Falls Church,VA,22046,a7f8dbb3f9c8c031a4e986adce97e6c1,20639.0,debit
2020-12-07 15:55:15,30143535920989,"fraud_Hoppe, Harris and Bednar",entertainment,7.16,Bridgeport,NJ,8014,3cc3bb8cb8e82bd71bbb5328a9254d6a,18038.0,debit
2020-11-11 10:20:24,6524376634971418,fraud_Zboncak LLC,food_dining,55.92,Phil Campbell,AL,35581,7509ad48058bfe120e0d6986b520dc30,35594.0,debit
2020-08-05 14:02:20,630484879808,fraud_Beier and Sons,home,73.27,Helm,CA,93627,42a75da1b8c2d00c694503a41d7a7db6,95340.0,debit
2020-11-13 18:39:02,4716561796955522,"fraud_Medhurst, Cartwright and Ebert",personal_care,40.75,Heart Butte,MT,59448,697f5e85a39a46cdadaab650f7463942,,credit
2020-07-31 23:39:38,376445266762684,"fraud_Haley, Batz and Auer",health_fitness,21.08,Sutherland,NE,69165,b838abc0cad48caa20a76621a3890d05,69040.0,credit
2020-08-09 19:28:48,4430881574719618,fraud_Gottlieb-Hansen,personal_care,9.08,Meredith,CO,81642,3f6592e182e97ff87224d0e284b2823c,81415.0,credit
2020-06-28 03:21:23,3560797065840735,"fraud_Robel, Cummerata and Prosacco",gas_transport,49.45,Shields,ND,58569,9de5807518278bd73208c4f3dbe8958b,58520.0,credit
2020-12-18 17:10:05,4099707841315751,fraud_Towne LLC,misc_pos,29.07,Ruckersville,VA,22968,0c7a01ce1c0e90022d532e42d5023eb5,26884.0,debit
2020-07-27 16:52:23,4302480582202074,fraud_Gerhold LLC,home,107.21,Muskegon,MI,49440,6ff231cf74288047f29ad380b56464a6,49656.0,credit
2020-11-12 16:52:00,3533012926413100,fraud_O'Hara-Wilderman,food_dining,6.82,Barneveld,NY,13304,61e2f64c520fb9e301e77ccbb22c87b8,13314.0,bank transaction
2020-07-08 07:54:59,676275912597,"fraud_Schumm, Bauch and Ondricka",grocery_pos,93.05,Elk Rapids,MI,49629,ddf581d7daebf04d52a4663f4c6a66fe,49636.0,debit
2020-10-13 15:20:38,675945690716,fraud_Little Ltd,kids_pets,33.58,Beaver Falls,PA,15010,079f264af629e4b9a0182a76cc6b15e4,16111.0,mobile transaction
2020-12-03 03:03:52,4040099974063068803,fraud_Buckridge PLC,misc_pos,28.67,Palermo,ND,58769,323ff821d526260de7760e3ae1541294,,debit
2020-08-24 18:21:03,3577578023716568,fraud_Stamm-Witting,shopping_net,8.58,Diamond,OH,44412,8faa2d6bad6ed0384406c65a79196dfe,44333.0,debit
2020-07-08 03:39:51,4707867759656333,fraud_Ledner-Pfannerstill,gas_transport,45.45,Cranks,KY,40820,2613e5e6a0a1b1134bb4e997010b29ee,40830.0,mobile transaction
2020-06-27 13:11:27,3534093764340240,fraud_Weimann-Lockman,kids_pets,35.11,Boulder,MT,59632,777aae400b069dbcb9a37a0358e4491c,59843.0,mobile transaction
2020-11-06 12:21:48,4400011257587661852,fraud_Harris Group,food_dining,4.23,North Loup,NE,68859,f47d695de8b3919aba2c8db50e94cffc,,credit
2020-08-06 21:53:59,4364010865167176,fraud_Kozey-Boehm,shopping_net,6.46,Reno,NV,89512,461740be09185e8a7e281a33ebb2134e,95720.0,bank transaction
2020-11-28 18:33:09,375974680629816,fraud_Daugherty-Thompson,food_dining,3.48,Plymouth,CT,6782,b76c925e0807f00271e37e64d3a416cc,11764.0,debit
2020-08-08 07:21:15,571365235126,fraud_Torp-Labadie,gas_transport,86.39,Elberta,MI,49628,7238ec414147e6150523bdf929d281ea,54210.0,debit
2020-06-22 15:00:28,30044330818990,fraud_Kutch-Wilderman,home,19.44,Fort Myers,FL,33967,543c7f10fea068753a9d3435818e370a,34269.0,debit
2020-07-09 12:40:45,4400011257587661852,fraud_Weimann-Lockman,kids_pets,16.41,North Loup,NE,68859,2bfc3f55ee6d31c9c6c9dd4cc5ed63ee,68840.0,bank transaction
2020-09-04 12:05:29,2229824890647120,fraud_Heller PLC,health_fitness,89.82,Pearlington,MS,39572,e1e0fb27ca405f54dd77b860c1a8fad4,70058.0,debit
2020-09-05 01:33:41,6597888193422452,fraud_Boyer PLC,shopping_net,659.78,Holliday,TX,76366,e0fe33fa1d2a845bcdc59571b62ef2ea,76374.0,credit
2020-10-13 14:47:26,3583635130604947,"fraud_Nienow, Barrows and Romaguera",personal_care,42.48,Philadelphia,PA,19149,3be4e7dbd0858fcf2b16934f2153ff43,19428.0,bank transaction
2020-10-26 16:04:22,371226440126102,"fraud_Baumbach, Feeney and Morar",shopping_net,7.89,Mulberry Grove,IL,62262,70b393c525b21d2f7b16a8e7122b44e1,62853.0,mobile transaction
2020-12-21 10:22:05,4855488158131690372,fraud_Wolf Inc,grocery_pos,78.62,Graniteville,VT,5654,f54c0413ab61fd14ffe2a37860c504f6,5907.0,mobile transaction
2020-12-11 09:03:41,377834944388609,"fraud_Jenkins, Hauck and Friesen",gas_transport,90.02,Pea Ridge,AR,72751,be4934eee86c4bdbee1de8f0241681cf,64848.0,bank transaction
2020-10-06 09:56:57,630469040731,fraud_Harris Inc,gas_transport,79.78,Cascade Locks,OR,97014,13ccca2e5fd3e07a5c72b6b95e426081,97222.0,mobile transaction
2020-12-09 13:12:07,6595970453799027,fraud_Abbott-Steuber,personal_care,20.39,Stirling,NJ,7980,dc1a7bb6156e934608b1f57cb8bb5388,12540.0,credit
2020-12-16 07:51:36,348789608637806,"fraud_Stroman, Hudson and Erdman",gas_transport,43.99,Holstein,NE,68950,9273964c2324e11bfb13f581258364c6,68901.0,mobile transaction
2020-12-03 07:35:17,30510856607165,fraud_Larson-Moen,entertainment,17.64,Livonia,MI,48154,5fc80bdc6e3b816b0e39ba029fa67bb2,48137.0,bank transaction
2020-08-30 15:12:54,376944481517097,fraud_Botsford PLC,home,51.14,Grand Bay,AL,36541,a6205b4544acb4d390c9b23950072dac,36560.0,bank transaction
2020-06-29 00:54:36,3560336828629935,fraud_Bernhard Inc,gas_transport,57.14,Clutier,IA,52217,460dec8c91bfd5f94a8aaa29311c8657,52043.0,debit
2020-09-17 19:31:01,4769426683924058915,fraud_Pollich LLC,home,2.83,Mifflin,PA,17058,dfe39fac8796eb9e25910c32981009ec,16652.0,mobile transaction
2020-07-15 22:41:51,4769426683924058915,"fraud_Hauck, Dietrich and Funk",kids_pets,48.86,Mifflin,PA,17058,48835c741e2e3d4c69622ee773d6bb16,17810.0,mobile transaction
2020-12-25 22:08:44,3583635130604947,fraud_Homenick LLC,personal_care,178.37,Philadelphia,PA,19149,ccd36d0f55377790694c65198c4c39e2,18301.0,credit
2020-11-15 13:22:09,4189814094741,"fraud_Ferry, Lynch and Kautzer",misc_net,5.67,Ragland,AL,35131,8d295fdee3b0d7262acd649130d8dba7,35953.0,debit
2020-12-18 01:13:36,3582754887089201,"fraud_Lockman, West and Runte",grocery_pos,156.78,Norman,AR,71960,1cdfbfdd4833a1ebafe6885c55c733e0,74957.0,bank transaction
2020-09-27 05:48:58,180017442990269,fraud_Jast-McDermott,shopping_pos,8.52,Albany,NY,12222,783693ec89fd01d9d62225140e973b66,12835.0,debit
2020-11-04 11:20:26,4482427013979020,fraud_Marks Inc,gas_transport,38.45,Henderson,WV,25106,318814ccd67bebd3a676b4a64fa74b11,25164.0,debit
2020-12-09 05:55:17,341283058448499,"fraud_Lehner, Mosciski and King",misc_net,8.94,Brinson,GA,39825,3b96b240ea60cbe0b215bb3acc306927,31730.0,credit
2020-10-07 03:22:09,4149238353975790,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,111.01,Cokeburg,PA,15324,42a94d19d1a78211938fa1df4bbc5bde,26354.0,bank transaction
2020-12-08 16:38:16,3512365128314616,fraud_Buckridge PLC,misc_pos,904.4,Arnold,MO,63010,f5e09061f8c0495b6d49d0e51ebc7c35,63748.0,bank transaction
2020-10-08 03:07:40,4586260469584,fraud_Jewess LLC,shopping_pos,17.93,Mound City,MO,64470,5ef5ca9852b9c329e90cb2a91cc5637a,66512.0,mobile transaction
2020-07-28 11:29:11,213124978348176,"fraud_Zboncak, Rowe and Murazik",shopping_net,269.79,Belfast,NY,14711,3de750785dae90e1628cf124b5300c99,14779.0,debit
2020-07-17 19:54:52,2252055259910912,fraud_Douglas-White,entertainment,76.21,Hewitt,WI,54441,a5aae083b8fd0fcc07287b7d0c02c49a,54488.0,debit
2020-08-06 21:40:12,4906628655840914250,fraud_Gulgowski LLC,home,151.38,Key West,FL,33040,eb73f207bf6f06d071dca115bcc8528d,,credit
2020-08-01 19:54:22,180017442990269,fraud_Kris-Kertzmann,travel,4.33,Albany,NY,12222,0f333b16a22592776fe3edb17746bbcf,5350.0,credit
2020-07-11 14:54:59,2231186809828225,fraud_Rau-Grant,kids_pets,89.56,Vienna,GA,31092,5ef232d9bca4de6894d6fce4843135a1,,bank transaction
2020-06-23 20:35:08,3513618443244549,fraud_Shields-Wunsch,health_fitness,24.16,Fulton,SD,57340,c3296449617b2ce5779f940cb17b068f,57054.0,debit
2020-07-31 08:35:22,4355790796238264643,fraud_Volkman-Predovic,shopping_net,16.07,Payson,IL,62360,96fdc7a7141d2de217e37c0d19c00b1e,65251.0,debit
2020-10-11 21:12:39,4099707841315751,fraud_Hermann-Gaylord,misc_pos,2.21,Ruckersville,VA,22968,3c561da51a670d5508d22750dd4fc673,24553.0,bank transaction
2020-07-17 00:41:45,3592931352252641,fraud_Pouros-Haag,shopping_pos,2.67,Afton,MN,55001,b76945d361184e7362d7ff14e858a74c,54749.0,debit
2020-12-31 13:38:49,4079773899158,fraud_Kassulke Inc,entertainment,75.46,Mesa,ID,83643,23223608dcffd9b3bb22cd94da455ae5,83655.0,debit
2020-06-22 03:28:20,4226219726886852999,fraud_Cummings LLC,gas_transport,71.6,Bethel,OH,45106,a48ba26a6e3a9f6dc306c6dd13b4c3a8,47041.0,bank transaction
2020-10-19 14:05:38,3527536963490470,fraud_Towne LLC,misc_pos,267.84,Brunson,SC,29911,491064b8731375d060a75e7f2db7c454,29916.0,mobile transaction
2020-12-08 09:18:39,4683520018489354,"fraud_Casper, Hand and Zulauf",grocery_pos,63.71,Hawthorne,CA,90250,feea1a70783b0bda856e1b6b59687b40,,mobile transaction
2020-08-08 23:12:18,4025612008285111,fraud_White and Sons,home,178.38,Corsica,PA,15829,eb2baf403f46e432e33f04e4da9d1032,16662.0,bank transaction
2020-10-12 19:30:38,581686439828,fraud_Ziemann-Waters,health_fitness,41.09,Cochranton,PA,16314,3fcffe021e42f4617899b1ba9f412d93,16131.0,debit
2020-11-02 05:10:43,371009169330125,fraud_Skiles-Ankunding,grocery_net,30.98,Norman Park,GA,31771,7a78487322e4781f87d1d68d5f1694a0,31635.0,bank transaction
2020-12-02 18:36:39,180046617132290,fraud_Skiles LLC,home,22.77,Goreville,IL,62939,d29f932db1a1cbcd81da21a56bfa69de,62850.0,debit
2020-09-22 01:13:49,6544734391390261,fraud_Kutch LLC,gas_transport,90.12,Highland,IN,46322,03c40a2af4978f03b94226f4d8253c37,60148.0,credit
2020-09-19 13:29:47,376445266762684,fraud_Brown Inc,kids_pets,28.63,Sutherland,NE,69165,f9d86fe7aa3849b87cb146b0c1da647d,,mobile transaction
2020-11-30 05:23:21,4079773899158,fraud_Stracke-Lemke,grocery_pos,123.03,Mesa,ID,83643,beccd8820b6d3f076b7268c6c2a992d6,83615.0,credit
2020-12-03 17:08:20,4914700582394237,fraud_Leffler-Goldner,personal_care,27.9,Harmony,PA,16037,c20e2830ae576e5d2f98cace75ae318a,44428.0,bank transaction
2020-07-15 14:04:33,4099707841315751,fraud_McKenzie-Huels,food_dining,14.06,Ruckersville,VA,22968,1b04371cb350ae8ef6329ba1fc3dd0da,26815.0,credit
2020-09-17 01:54:04,3577663406369449,"fraud_Okuneva, Schneider and Rau",shopping_pos,9.58,Lepanto,AR,72354,f53d3d016229f8af01f7c5102f39b74c,72456.0,mobile transaction
2020-12-25 12:27:38,4988304376504,fraud_Ernser-Lynch,food_dining,96.16,Rock Tavern,NY,12575,7123b31fa68e69d16cea6aeba584653e,12513.0,credit
2020-09-26 06:19:59,4671727014157745,"fraud_Schaefer, McGlynn and Bosco",gas_transport,45.21,Andrews,IN,46702,f8278ad8f996123117235d3d4c080ddf,45898.0,mobile transaction
2020-07-07 06:09:11,4149635823017,fraud_Murray Ltd,grocery_net,39.96,Cleveland,AL,35049,efac2dbae3624227c2ab2626e11c84c1,35619.0,debit
2020-12-24 21:43:52,4518350514020532,fraud_Volkman-Predovic,shopping_net,21.88,Wauchula,FL,33873,e60e0d2021f4959e1ba7bdc90c3a3be9,34787.0,bank transaction
2020-08-31 07:09:41,580954173374,fraud_Cruickshank-Mills,entertainment,253.2,Montrose,NY,10548,d29386dfee64948388c4fa3325152e15,12484.0,credit
2020-07-17 14:43:41,3547574373318979,fraud_Kuphal-Toy,food_dining,88.84,Dieterich,IL,62424,b79f6169ce34a79147d8d8568dba79d9,61933.0,mobile transaction
2020-11-14 07:08:41,4873783502705038,fraud_Maggio-Fahey,misc_pos,69.52,Burlington,WA,98233,573a1e01d7625c2491428e235e8e2a5d,98358.0,credit
2020-07-13 21:43:29,3559679414981506,fraud_Ernser-Feest,home,30.98,Lowville,NY,13367,3689df4514c1a39c8d34274c01af5563,13324.0,mobile transaction
2020-07-12 12:05:45,374497717543058,fraud_Schimmel-Olson,kids_pets,15.04,Wilton,ND,58579,70885c16e939456f9b912ea8a83e10c2,58558.0,mobile transaction
2020-10-12 17:23:36,4010002218955876,fraud_Collier LLC,home,146.81,Houston,TX,77026,888b2f3c76f7d816a107f13467aaf9ec,,bank transaction
2020-07-26 19:41:57,30153452207526,fraud_Watsica LLC,personal_care,14.2,Coleman,TX,76834,d8c31debd6aa297a672552038254b4dc,76870.0,mobile transaction
2020-12-17 10:32:17,6011652924285713,fraud_Brown PLC,misc_net,13.98,Rocky Mount,MO,65072,7513127aecfec6b8184474c06f58b874,65463.0,credit
2020-06-22 08:02:35,4806443445305,"fraud_Christiansen, Goyette and Schamberger",gas_transport,59.66,Ironton,OH,45638,f82da3a7699da6d6f0a65179c50db3d9,45628.0,debit
2020-12-21 03:22:52,630441765090,"fraud_Christiansen, Goyette and Schamberger",gas_transport,86.87,May,TX,76857,cf96c63bbdb2ca6d4df750c9390379cc,76457.0,bank transaction
2020-12-24 22:51:01,213195754007681,"fraud_Hoppe, Harris and Bednar",entertainment,17.84,Ollie,IA,52576,ab9eddc24b6eda8e04d8441d2561668e,52356.0,debit
2020-10-27 15:41:38,378006354724784,fraud_Lemke and Sons,travel,487.33,Etlan,VA,22719,0bf6a8e07787545ccc8155738e44f7e2,20119.0,debit
2020-06-21 13:30:50,4003989662068504,fraud_Rempel Inc,shopping_net,7.81,Bessemer,AL,35022,77a6ff12eeeeac93b866afaacfb3a62c,35133.0,mobile transaction
2020-08-25 08:19:52,3565423334076143,"fraud_Rowe, Batz and Goodwin",grocery_pos,93.98,Carlisle,IN,47838,1ea289e7afec85a5e3e946e3eedf6556,61870.0,credit
2020-08-19 04:15:51,38797410705641,fraud_Flatley-Durgan,misc_net,55.42,Oak Hill,NY,12460,bd6186bdbedfb94f335b0228c3a8cf6c,13337.0,bank transaction
2020-11-10 13:31:30,213148039875802,"fraud_Bins, Balistreri and Beatty",shopping_pos,93.74,Brandon,FL,33510,f550560c193d018c53e64331194d2bf2,,bank transaction
2020-09-01 12:55:04,4992346398065154184,"fraud_Berge, Kautzer and Harris",personal_care,15.09,Mc Nabb,IL,61335,9538b0b6711f98bca25c4d3d2b8fafcf,61250.0,debit
2020-12-03 00:29:15,2712209726293386,fraud_McCullough Group,grocery_net,34.14,Baton Rouge,LA,70808,6c714225bc1b62b9cb0e950e4850c0d4,39648.0,credit
2020-07-17 12:29:12,4560004149983868183,fraud_Graham and Sons,health_fitness,28.24,Colorado Springs,CO,80951,93b9364bc3e424a96f1aac3296f6d97e,80926.0,credit
2020-12-28 01:24:59,5456712664803820,"fraud_Haley, Jewess and Bechtelar",shopping_pos,6.23,Llano,NM,87543,a88db1a195978a7ef839fb1a7078d20b,87010.0,credit
2020-07-14 01:17:50,4671727014157745,fraud_Parisian and Sons,gas_transport,46.25,Andrews,IN,46702,ead9ee48be5523f961b74203e8e903c1,46524.0,debit
2020-11-07 10:39:09,3527536963490470,fraud_Goodwin-Nitzsche,grocery_pos,95.64,Brunson,SC,29911,aee5094089be77e8aed5f3c1902a4e3a,29856.0,mobile transaction
2020-10-21 17:33:23,373905417449658,fraud_Heathcote LLC,shopping_net,6.5,Meridian,TX,76665,ae3dd65d4ebf9f8af484854cda1c98fc,76832.0,credit
2020-10-19 23:57:21,4586810168620942,fraud_Jast Ltd,shopping_net,97.46,Edisto Island,SC,29438,e953d78bdd6112f23d3bb57db3d3dbc6,,bank transaction
2020-07-05 18:51:25,6011109736646996,fraud_Johnston-Casper,travel,4.02,Wilmington,NC,28405,3504f1fb046d72594d8730974e07edd3,29568.0,debit
2020-06-29 21:08:57,573860193545,"fraud_Runolfsdottir, Mueller and Hand",entertainment,15.62,Wilmette,IL,60091,a685109d17e5483757d7368845f84684,,credit
2020-10-15 02:40:41,2720012583106919,fraud_Herzog Ltd,misc_pos,34.71,Manderson,SD,57756,6a56dc42751ddd652bdaa3019a6295de,57577.0,debit
2020-09-28 12:12:23,30199621383748,"fraud_Armstrong, Walter and Gottlieb",food_dining,62.62,Leonard,TX,75452,a5f9ac864b5b5edbf3c9aebbd2a73ecf,73458.0,mobile transaction
2020-12-20 21:23:31,38530489946071,"fraud_Kihn, Brakus and Goyette",personal_care,59.06,Arcadia,SC,29320,5e3fc8006198d389adaaca6cf71f256f,28730.0,bank transaction
2020-12-17 08:21:54,375767678113375,fraud_Bins-Tillman,entertainment,5.0,Timberville,VA,22853,cc12c8ed1afa9b1f8a6363ceabb651a4,26847.0,debit
2020-11-23 16:17:45,2229378226512508,fraud_Dietrich-Fadel,health_fitness,72.76,Cazenovia,WI,53924,7ba96e904545118c25685e6c509e0bd1,54648.0,credit
2020-11-06 16:08:08,4066595222529,fraud_Reilly and Sons,health_fitness,63.47,River,KY,41254,bad8406d487bb22641d934d421dc8406,40810.0,credit
2020-12-12 05:15:08,180042946491150,fraud_Hintz-Bruen,grocery_net,40.92,Saint Petersburg,FL,33710,b5a142b7dbf2a327cd5c670cbe5c3b35,,debit
2020-07-09 01:32:37,3576431665303017,fraud_Halvorson Group,misc_pos,5.48,Phoenix,AZ,85020,95571db0106717633edd487c34e35984,85262.0,debit
2020-10-13 15:54:04,676248282243,fraud_Gerhold LLC,home,34.08,Cape Coral,FL,33909,e8f299a5b7638b112766d32193ea5a59,34288.0,mobile transaction
2020-10-06 13:23:32,30560609640617,fraud_O'Hara-Wilderman,food_dining,25.7,Luray,MO,63453,5b83ebe4340cf0703243c7196a8d7954,52641.0,bank transaction
2020-12-08 09:02:03,30135235368675,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,40.35,Independence,MO,64058,2f9fd3fc1199b3400422089ac0069be3,65336.0,debit
2020-12-01 20:55:46,4792627764422477317,fraud_Goyette-Gerhold,kids_pets,26.68,De Soto,KS,66018,6274549b446efa4f9d0c038fa8d70381,64421.0,mobile transaction
2020-12-06 20:40:43,4209696857872688515,fraud_Maggio-Fahey,misc_pos,7.55,Galatia,IL,62935,44d4ec0dd8ca70323e9be7621909f96c,62823.0,mobile transaction
2020-08-17 08:53:46,4474324669797121,"fraud_Gottlieb, Considine and Schultz",shopping_net,75.98,June Lake,CA,93529,453e765efa6c5aaa31f2f28cc4a3de46,,credit
2020-10-20 09:09:21,3526826139003047,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,7.65,Falmouth,MI,49632,b7bc1bb9e07b22c77df7f5f4415f8870,48653.0,bank transaction
2020-07-10 15:43:42,3577578023716568,fraud_Effertz LLC,entertainment,51.56,Diamond,OH,44412,ae504322633b1d18d726c67f761a9c19,44691.0,credit
2020-10-16 03:43:09,3573030041201292,"fraud_Schultz, Simonis and Little",grocery_pos,156.97,Altonah,UT,84002,fe8495ca170e34668077840a8b099e06,,bank transaction
2020-11-08 22:48:58,4449530933957323,fraud_Erdman-Durgan,health_fitness,110.64,Tomales,CA,94971,8ba51badc5b280ddaf033ebda64f3167,94121.0,credit
2020-08-23 22:04:50,4806443445305,"fraud_Lubowitz, Terry and Stracke",personal_care,25.43,Ironton,OH,45638,3fcb600562f8e02805f447ea484a687e,45701.0,bank transaction
2020-12-21 00:25:35,4939976756738216,"fraud_Huel, Hammes and Witting",grocery_pos,241.62,Roma,TX,78584,db89b7c4124f54db1e6d53129499c3fb,,credit
2020-12-29 17:28:11,4716561796955522,"fraud_Weber, Thiel and Hammes",kids_pets,56.99,Heart Butte,MT,59448,0a877629f65b6eb237e7d51d90f7a1e8,,debit
2020-12-01 20:00:45,676248282243,"fraud_Hermiston, Pacocha and Smith",health_fitness,25.16,Cape Coral,FL,33909,e1d37cdc8abf2b51375bb559469b5118,33890.0,bank transaction
2020-09-05 01:14:41,30248898834493,"fraud_Raynor, Feest and Miller",gas_transport,74.73,Cross Plains,TX,76443,b25c48e1de947b4ea348205e3919a927,76890.0,debit
2020-07-26 07:18:08,3534093764340240,fraud_Mante Group,misc_net,146.91,Boulder,MT,59632,7c55eb10cb581b76050054c6675e8dba,59641.0,credit
2020-07-05 11:19:22,676309913934,fraud_Mraz-Herzog,gas_transport,52.96,Pueblo,CO,81005,776f289c5a1c07c7860f2f42c8061937,80133.0,debit
2020-11-23 13:15:57,213125815021702,fraud_Reichel Inc,entertainment,59.49,Big Indian,NY,12410,5b539714d20c2be1574461444c587319,10504.0,bank transaction
2020-08-24 15:19:31,3596357274378601,"fraud_Welch, Rath and Koepp",entertainment,66.78,Morrisdale,PA,16858,d3cdb262fd25e99e2c9589f08b4fc8d0,15722.0,mobile transaction
2020-12-02 17:51:45,4939976756738216,fraud_Jast-McDermott,shopping_pos,5.1,Roma,TX,78584,ed094c9ec980ed16f5d22f54dd9f144e,78564.0,credit
2020-08-14 22:31:24,4599285557366057,fraud_Leffler-Goldner,personal_care,53.04,Burrton,KS,67020,fb9017857d49efaa15602f5f0769df28,67454.0,bank transaction
2020-09-28 13:57:59,38947654498698,fraud_Reilly and Sons,health_fitness,50.16,Creola,OH,45622,594aaf2a4813902823a021e8ecd9d4e8,43035.0,credit
2020-12-25 12:43:58,2248348993063230,fraud_Waelchi-Wolf,kids_pets,137.75,Randolph,OH,44265,f11a097dfee68baa5a63d46887ea60d4,,mobile transaction
2020-12-21 03:57:44,4302475216404898,fraud_Hermann and Sons,shopping_pos,8.59,Belmond,IA,50421,4e576f13f34f4b2771044e033b7e98a7,50528.0,credit
2020-08-01 06:41:10,213125815021702,fraud_Rowe-Vandervort,grocery_net,76.86,Big Indian,NY,12410,2d5a3072da373feea20dc37e82e863d1,12410.0,bank transaction
2020-08-30 02:52:30,6547670341037171,fraud_Kunze Inc,grocery_pos,140.58,Chester Heights,PA,19017,307252574d03d6be35ef7b2aaac6bb6d,8641.0,credit
2020-08-02 17:51:35,583699482621,fraud_O'Connell-Ullrich,home,9.57,Waupaca,WI,54981,ddef23847b8d2085c9bd4eb5e88d6563,54430.0,debit
2020-06-29 10:52:02,630425673344,"fraud_Reilly, Heaney and Cole",gas_transport,49.98,Cass,WV,24927,74d01094e21de8d07e5a9e6713b5c0f8,24931.0,debit
2020-08-24 15:49:06,4783226709001,"fraud_Runte, Green and Emard",health_fitness,33.28,Mc Cracken,KS,67556,b5c7f937088285d8ff8534e3960a6b04,67519.0,debit
2020-11-29 18:04:37,3560725013359375,fraud_Kulas Group,health_fitness,12.16,Notrees,TX,79759,530a1a4e4559e6fcd1658ea10215baa8,79758.0,bank transaction
2020-12-06 16:15:36,2248735346244816,fraud_Abbott-Steuber,personal_care,11.23,Utica,KS,67584,56212d995ce21d15cbd620979da90504,,bank transaction
2020-11-18 21:22:02,3583635130604947,"fraud_Bins, Balistreri and Beatty",shopping_pos,4.23,Philadelphia,PA,19149,a73d74bd97ae0a96db61959434781f4e,19044.0,mobile transaction
2020-10-25 00:32:01,30561214688470,fraud_Trantow PLC,grocery_net,59.02,Allentown,PA,18103,673296d11948e09eee9c6ca6f5c7deed,7461.0,bank transaction
2020-09-29 18:50:53,3596217206093829,"fraud_Conroy, Balistreri and Gorczany",health_fitness,28.18,Birmingham,IA,52535,002b8e5c0973d933068ea1ed602c35a4,62373.0,bank transaction
2020-10-01 15:48:28,2235613922823698,fraud_Streich Ltd,home,20.16,Manville,WY,82227,912fa539bd2663fd50d76eeb4fa22c7f,,bank transaction
2020-07-21 19:59:52,4634955908138648,fraud_Wilkinson LLC,personal_care,7.08,Hooper,NE,68031,90d2c7f0326a14741506a0173dce1681,57049.0,debit
2020-11-07 00:17:42,30518206766474,fraud_Bartoletti-Wunsch,gas_transport,81.37,Matthews,MO,63867,b9992e931041e864c0ed795a4c2dc271,63662.0,debit
2020-12-21 05:05:47,4294930380592,fraud_Friesen Inc,shopping_pos,2.79,Catawba,VA,24070,d85e52b178bbf4302cd74c7f7837af97,24910.0,mobile transaction
